Income,Debt,Net_Worth
13111.751402598133,-6267.627935138896,8939.46577008718
9711.288501168363,-33484.398433889175,-34689.36165431184
12454.244931025338,-113176.90427056994,-98384.17908164862
10316.673177727509,-3223.9852926188287,17447.12204927813
75612.03787863982,-250.64238375734573,67000.77397388223
21548.78205365372,-17052.730704752066,18741.00956137113
2979.150416638424,-2915.9998721582997,-853.9096969711356
173854.2108263387,-41395.576586872834,123580.93912408047
107616.04850130001,-73794.24698688947,43798.12228361299
131382.72769033772,-17075.947671637132,111438.8376613179
264002.48845248536,-8980.967474859577,262616.66985248687
9551.684828809266,-17096.220976000364,-10462.12246977647
25229.092744694037,-38560.672558681785,-13929.841249286785
70990.17377406354,-272.8619882168583,75652.91382918961
59539.77012106687,-26708.01816868434,35740.72252828259
8355.644239675343,-28502.53733556437,-40102.21090040641
84595.65014931576,-30457.507240595038,42925.7055077768
12708.533362029315,-8313.030690792048,13689.602519145423
12668.387698482153,-37558.434978970094,-26211.413169503412
38498.64921454185,-2875.2286681750797,30386.107518652556
44939.72620934595,-6666.956627681952,24687.029429089256
43385.29227647337,-62981.99285341563,-30394.063789700747
4797.295148550687,-40265.24125935988,-55685.93251042867
104966.24056457118,-415.22696576779447,103538.20641178807
15435.074883350777,-8565.582794510423,885.1162830298854
6935.233048470016,-7239.473227754179,-9970.119089137315
109797.90492400168,-9474.477428078333,99642.19324424381
155783.81763766395,-8533.011433713673,150890.51251247767
99071.33922374812,-1936.997109699441,118066.32143614812
82909.37348668062,-18426.781660264063,49363.757630784414
53245.625059931,-39585.26690097812,25254.168591958107
40020.73907849494,-27997.89797084752,21753.85671779814
4550.244837617541,-33522.08202909441,-36762.76458524387
26250.724995513243,-2538.9449048458487,25744.139636527703
23315.603931530808,-90779.99869902042,-72040.72726086575
15038.621173814223,-54695.987194748675,-37800.48021674706
64262.77899985342,-49056.569984645925,30297.519149253
34246.62419588268,-51945.421609641926,-11642.735087446117
4225.972361777927,-80962.53579589151,-71650.47970177917
12434.813059020824,-23574.58703550106,-15442.867176026659
57483.50637986245,-6704.884073980412,35938.05565663868
3959.2420097456156,-28774.66370392735,-26900.10379958581
95259.93115221024,-40746.54558704507,66579.46711380432
34174.35221560392,-40172.865971202016,-21270.192321494575
32752.756871779548,-22109.776235901456,92.08695411114059
44874.40382940374,-2127.443207611112,44009.63798413331
87057.39564722384,-13914.107722688834,63296.74007606238
21370.90669726076,-76060.723761098,-62615.05153498936
56662.69489614255,-26344.491341192454,26082.217737668325
41704.66705174868,-23187.274141046586,4861.218868800597
15532.407280053536,-9394.243457575916,-3603.0546396860627
105445.57177201792,-13787.293606594416,98692.5573332966
79832.50668763663,-67712.89380177017,-954.0849364431797
53713.3284692438,-32940.04853238196,4794.558591913466
95050.28592708033,-46448.45379224881,42301.582339492576
100981.0319110265,-18173.074392638955,90127.512543486
61612.26604546555,-29847.619720650655,29795.428244846
90704.34253104663,-8565.876095890146,77492.65565400031
59778.98321859919,-36670.29841811953,23552.272775635734
56993.714586443246,-16737.58683967087,22799.053418175856
48196.82095110941,-17531.232597119255,35612.64489174048
69861.0195813032,-31436.63343159611,42258.73646374353
8634.70877306395,-82597.99641329215,-78056.37238118541
106377.31590260766,-1984.3974927689724,114452.16352780286
102725.16610714677,-52245.094956214554,39205.110161401826
1484.1755771511007,-10375.573444384068,2387.6920653027228
87382.36881376569,-17605.263876836892,71322.0415928813
6898.195370187782,-664.7097596840817,2867.959711721966
20407.34912546543,-10745.113757089164,9463.499014693149
68032.94015803708,-20952.70684402888,46007.58565589878
8762.92173647816,-1734.4695854386498,19231.28111521668
85178.37110792861,-20264.86060691924,54146.71922629924
89229.51485061119,-78564.37353373735,3039.9489254078535
35409.76526547985,-3341.1302127247372,42431.66397347991
320.31743087075836,-43373.781352164035,-49008.81327313187
16916.367135592754,-15812.260823919753,10109.437084988918
47976.474718186924,-31941.435273603693,33029.39927467033
198658.1733987204,-9042.746127436956,185597.4770018671
49958.28745445317,-5212.473611855498,51559.43710835073
15041.984850505853,-5247.128103846568,-1742.0660667393004
50256.87639707752,-2192.9941980201506,55611.21517973546
38824.85033888357,-6160.829510330673,34658.26068842057
75671.26150647328,-32738.91791358996,47662.72641448547
5657.350864791453,-64033.564567745845,-64831.93442330835
71570.42403682414,-50480.53687984223,4479.0530013101925
38964.30095349447,-34668.27334909371,9328.54825189581
164831.0638883833,-3510.5752143189443,140686.45714926982
20917.804499455557,-10240.39564453289,7503.903932497319
50068.184867251155,-11123.514891478908,48356.48863997194
134433.04877842756,-8628.740078886058,127723.28605827187
5407.649883263731,-21708.541728519802,3182.5346026420593
138412.69634193843,-23007.28748819532,125656.50037956085
58219.29417789845,-13242.997137517732,38437.313157124954
3512.382514555415,-13098.883463544964,-9313.367150475162
17902.62082141199,-52904.887529312626,-35475.973733344996
61579.54975606562,-46718.580488072344,-960.7983654679938
3486.2963697380656,-11036.229778701112,-16953.92257380658
43634.08645474819,-73528.531455085,-35502.05407013541
21223.45657556806,-91610.38781538015,-90749.13626837145
48499.80952374174,-11868.824093633706,37105.920112624466
2341.0619638977423,-13128.414213725593,-13278.070696358258
102605.64224384564,-21134.383673125805,64742.31955760409
181509.71875721705,-84968.02813444058,100583.81927554979
173491.78322458753,-62701.593326783615,117948.91734471351
69245.13284806149,-3246.536574421628,68268.94106228875
6968.059941690289,-14963.49000702143,-11236.111817420842
70995.286558018,-24180.82294404521,52728.88513149133
1244.7111141255657,-20982.954983522046,-12936.04026462957
1118.5973867236933,-6465.049800245323,-2272.4167163247457
19549.28851086151,-58730.9021086756,-47427.736102161696
33534.38374608401,-33897.5891456417,2402.8022555541133
73572.44612919283,-54587.80548898322,30939.447148464402
57489.286344540946,-58719.75020416285,-7196.754445739203
29520.749369785426,-41392.17921509254,9107.9635460172
15984.55812792035,-17352.295417142315,-6624.046629075809
292576.43808284897,-28290.343782811495,264610.16443343885
27772.089505501706,-5243.654672199103,15803.578873239241
30018.102421227144,-33593.12436748671,-1342.3135870569545
8933.839622727784,-5926.220681817064,-14414.59798544203
79190.83503186541,-35520.163611074284,38210.25343262392
59156.61190182869,-7825.290933301939,40410.10896504108
12472.426472658799,-3751.638670384885,10074.171281196823
4298.652845118935,-5419.929568291454,8823.197031916554
57049.79103686202,-59.82366479131878,63450.02924321622
53139.75472115715,-38054.232355387925,-8631.071242819697
15959.292433686984,-39547.97612951404,-3167.9871665482533
150657.72031925546,-21704.069238811535,131906.4504866526
8188.2141597325435,-5279.312605222647,-4856.089850420107
28311.173625170584,-2617.5750457206273,27264.877769359366
143778.42163998273,-579.4287695144899,144960.89109549517
27212.857134677502,-5436.5992834520375,15107.77068170983
50878.250886505135,-66452.48721448904,-13595.069654563149
25341.21515045698,-8293.831594855063,10972.660679398847
16025.086503344062,-13121.276238032813,-1139.8096615889785
206688.5264565887,-3339.5295423290017,196486.20555670885
26325.228792271162,-7544.797939850491,4453.7179550241435
112262.62534240661,-21970.650030574932,91750.34001398551
13065.290624194522,-28075.881829852195,-9157.59684049429
11983.004068942895,-8445.128397713608,8686.71163199301
1581.45245477775,-1783.971383630446,7996.733597499648
52729.79294379948,-14879.729550701273,41093.46549324689
22984.952708610068,-8005.159253551676,9652.538472889357
99886.90294133968,-7436.68888416069,100846.85270149088
32047.655735140685,-96463.55284518021,-77991.07250845888
172404.11706004004,-28736.866444529904,134660.53679038532
10260.60891304192,-24417.334557928356,-23798.726359118882
101484.27523649552,-16124.078207339255,96160.75762054937
74938.86523371488,-16808.05753390416,67558.69284121148
73684.60219450181,-23354.94381059449,55202.71075435728
93146.63054072944,-35764.27250771415,68101.65668513326
71569.60563018636,-36334.56505005138,26442.2127560151
49204.43752117819,-5651.175486786831,47039.21323300117
7034.699296379124,-20801.181304292517,-15018.226291745035
1653.3456674992856,-15928.712000222169,-5806.545293873745
126819.1650907132,-61328.47959799856,64338.443167192665
47940.38447153901,-29942.8370317113,14148.118555726895
79613.62694658198,-22810.938855216868,62211.773276975015
32842.91801348973,-3678.409703808206,37926.199981593854
6238.958208700401,-27914.571873982073,-28359.065613749688
6687.18745581692,-3739.830864160432,2336.599878132727
57848.94074723557,-12338.757431061913,34925.77697975713
28132.785996209514,-4623.989168022757,-1471.8133467426378
11189.983744581807,-35336.83914948865,-22142.25909076956
33823.800670466546,-6929.681756383393,32983.17247662947
3318.1525396729835,-14920.473889850544,-8981.653259310306
43610.27161624753,-67807.2636266139,-43692.60918791004
15666.63983062287,-6856.6091619046065,5301.5363679535185
79865.36450159809,-21266.41288484907,36415.47401623821
18579.41985900969,-16304.166199027213,15972.264736524323
30368.675459765625,-548.7087994969545,18959.420839087812
584.4293025465452,-47216.05903367773,-34077.59363653223
3760.261115334893,-2146.35934588116,11072.598206295188
24919.62485428586,-19288.17043702573,-3374.4491081004853
32690.44243900063,-24675.699627979582,-3313.106701656401
45817.105174595665,-29700.254131922757,19620.55320653629
17241.735753722907,-35003.35788171568,-26204.862499823485
59369.20571945929,-8761.643907659834,51632.40823338154
98349.37522015511,-300.8669509364413,93220.23236114948
75672.53193487854,-38560.22177968195,19300.726010540253
2021.2508198851579,-23013.92738618083,-43297.35675754026
32745.092075105415,-54258.20433938656,-19246.269779335176
5542.677540477307,-51676.24365994338,-51749.143582772325
13856.56413923591,-55607.67409403763,-47282.008123943044
215859.13276147167,-19913.166029948083,202904.60512246145
7686.445108652932,-12177.233995109651,7243.633879867728
34546.29781045037,-47042.86277495788,-15222.012178125602
48137.121748064324,-18005.78118096812,26725.353497997592
60611.16574288691,-6079.727241462871,59532.868832562875
41009.12120190553,-57925.271315203696,-30485.50581029392
490.9447692281613,-64254.79994504094,-61532.32462833581
19760.491799893007,-18838.190280135226,6441.161237979321
36460.654678634164,-2361.5486906387355,40901.40807217172
4598.445855202536,-14722.166101054487,-29491.2472708766
21587.39455418413,-48818.53551748315,-34844.693661388425
1688.3422852762026,-69614.53870499301,-76708.82894795148
4091.8844804043624,-6824.817858602553,-1734.0638341060612
25285.542676779743,-2079.653868109042,28013.33460635054
7119.425296233068,-62952.72608412429,-40866.1967134314
41913.370195906034,-14799.638623338778,22164.076768886523
58472.9281579217,-23410.929568114065,30086.273606715495
80618.78595553797,-103322.34361587634,-11206.837471550896
11166.56871289236,-2066.5097207738204,12065.82837742159
9165.056756753847,-31350.838259542492,-9509.266390908908
5522.440864253784,-2309.846942703749,6099.873951648398
50589.205735206524,-14122.62589191605,24895.41365615776
61289.746975579976,-48860.846073664434,-902.3826458625244
1604.7873368016055,-17046.875528385597,-30957.21068217328
137609.70272244545,-176155.603798828,-31925.38272879782
2668.5242839504017,-24565.345366731217,-10010.852851910733
38967.5444047811,-11621.189726839422,45839.97609180549
61732.00020306195,-7458.1228501101,62704.93067618425
102385.17762273805,-12947.52176701145,101066.04163107646
62603.37364360131,-13981.939058812686,42821.271258251785
80905.79362983629,-2135.655187879351,67205.98027451837
20734.13745732168,-13840.794419121641,15394.136362375573
84322.72846739617,-18721.98649399444,69777.54949579574
4175.322487908133,-38483.74433558763,-33233.97810427057
112602.5159392608,-32077.09405125924,84399.13669433146
39658.58414394647,-37008.8108222,5881.628146328529
84994.88048327593,-251.96561136350365,97581.08347044805
30103.04859675232,-7364.25925891029,35688.64518601159
51581.950086004435,-32513.272844137115,24510.88076527079
37369.89069793848,-19848.837282300734,25979.082141267027
65761.89174934603,-159.8292715641961,70742.6880020296
4257.7449944478085,-48965.02486474215,-49318.97719064053
3112.501565950754,-44459.00186951632,-33780.853554434165
14191.357876995819,-23850.026434867046,-23603.619246463844
8690.574325757503,-2063.250899292837,17166.2389494235
102701.7778501199,-43639.129677299374,47117.418775160186
12372.707909027697,-26291.452937751543,-11060.712160776517
186205.14047170465,-45692.299260758424,132061.30162668464
20541.156216571464,-41799.20582721129,-15724.159779895559
10051.855198942643,-48736.86203555793,-39024.259095894384
77960.65487971737,-21894.83701052633,40118.25828755772
53750.81026707593,-4536.0092305327225,53421.797346728
34477.25543617169,-33365.28855882308,-4667.2408909784945
40524.91495578103,-29064.94820805853,20271.43395585619
63505.94698644831,-40673.32564885189,22845.878224940494
12967.997284335337,-5585.586667905365,11336.620470310354
280431.56160238525,-6506.465833825106,264349.406218408
184031.99889450474,-66330.14232544375,111808.53425478736
52537.65450662784,-41586.1667661363,6365.101379480693
11128.588923444668,-71653.60091836682,-51957.9871924966
57007.389763768435,-42653.33407868342,31127.826563139904
3746.8685917146645,-27276.12497931346,-31580.973905027557
1556.605826180974,-31851.006316767765,-19525.91904400999
14898.937656944827,-65981.3463059896,-72779.1828263018
31052.765093671947,-25939.906056121064,-6829.03497337201
101350.99625954202,-30022.088637942175,61741.123059732105
64945.14894089445,-5105.033200516286,46315.02884597094
67876.8952374661,-19269.12917450069,32771.88216508961
27712.178970370693,-37805.40902614286,-5963.240934394189
21227.42663447413,-9480.088407899566,9606.66124929595
23184.282527364852,-6778.957626953779,20199.37887646217
219703.1945758252,-11298.756509258978,215309.16492778138
2046.7871021964336,-8292.39924403037,-3589.4422101086016
100882.14958778695,-7258.808309776498,100200.97303951418
43217.587067633125,-16593.776043493086,25928.488161717345
28867.454051732977,-71526.38870306665,-54528.86853439113
64596.078374443525,-21221.012986758964,53953.20719589252
33341.7151799607,-6244.706713327756,21205.887138821676
103345.31706338834,-2402.860526653392,91586.4935491107
115481.42398101873,-35737.2403456154,77965.00487735934
27384.935067701237,-14476.804698294807,3780.0211764412998
16205.395354257096,-51750.67323364817,-39719.5816992854
44867.356097045464,-32321.153395702924,15986.741916977204
121727.79697617995,-47724.58701624969,77486.62735239153
11828.044947501228,-9521.403355631157,-6671.659072386223
48771.07288497878,-35364.64524607246,8529.373909418871
49923.900011277176,-9198.281464010424,51468.94859496919
66046.50075634278,-83940.13978053162,-12929.637846849433
7053.281485133021,-30348.905589712733,-2544.973711094295
62908.24545635549,-11769.587716075785,62939.93947769499
119862.66031446225,-9421.268595490446,121884.3224045712
9903.228039007228,-6355.96854878087,-10331.42601433166
13560.479584358098,-35588.01032272441,-14388.927222032087
177708.85194307557,-7404.481906125612,169773.30201998085
9982.152737757895,-27138.518913874388,-22666.184211498985
96339.4883878329,-9221.65023027297,88797.99156288522
33891.047127677455,-32538.525252350468,10804.637221441822
14199.848499718522,-50612.21145868903,-31404.04704892839
102300.30008724245,-45155.74834301653,48359.81373080531
29466.86627799779,-42920.0962237956,-6028.640809871605
36161.493455055905,-6237.393969958004,23548.22406433826
22254.49795889039,-2776.124070152394,21645.20507838086
44941.06713425393,-36014.25070971543,5893.3157497671555
8927.864880881569,-13782.46274159337,-7043.260378068058
24803.545318173678,-16987.30798923857,15478.667079340205
174357.90209105719,-949.3362438391142,163006.6286490591
14929.294021200309,-9015.986720347424,25365.258043622216
53462.86922585514,-1027.6954568273934,34224.31307608278
19666.210219446355,-63405.036718103685,-49715.5033312059
74244.58453535826,-8367.485489848368,69579.2179449273
7013.338980506837,-24448.407115665115,-11591.926470805181
175030.52272121998,-1192.7805504163787,172832.98496508654
30237.54610823689,-32974.63828843524,-3310.999210213777
13462.677174886012,-11703.731982969912,5864.446045192266
3816.8861277968535,-68459.71483982902,-66953.52348660896
9301.897005229697,-65709.36669611224,-42475.65711153348
36674.91727147908,-11804.19679626408,33264.21161753102
20549.25399025833,-69367.21541433538,-40089.71791402071
88270.49420610788,-166850.31708445118,-88241.39011204748
28183.85953427962,-52360.42061826785,-24970.44532804526
14298.46184879255,-55905.01475556091,-44611.21239397539
48004.94582867339,-8590.837797628044,29358.094274150688
61341.13034796724,-25790.393955319963,39152.378232104944
9138.597384292341,-2088.732217719033,1673.4075887751442
9173.263506538035,-2991.8898554416405,12735.411949598765
1868.0364004741368,-204172.53659667846,-213006.41582514765
66666.50603949171,-11864.22178228768,71992.69038562223
54503.12625735495,-41371.68802887336,4168.111642560969
32182.70848176464,-49299.933531947834,-14924.201678178833
92949.62453380751,-58562.763454299755,42305.45418338843
81909.91605846757,-181324.415581297,-105120.90382483057
44016.55068179608,-8292.235391897913,44249.001724227666
101350.53132645013,-1235.6251787082883,87823.07016973768
11523.592518528678,-15889.629182741483,10155.140327612799
5934.651069514229,-4180.643867218691,1895.4998519531202
15718.390286405398,-680.4351984764374,9073.841008240164
2939.0553364981356,-13408.627275759987,-13461.389663536196
37875.70214169719,-45937.97413074183,26.920704882555583
137919.06027009833,-25053.81512409738,107020.69222749656
2006.9208204691117,-11252.936374632493,-16739.59244839116
6511.693999155837,-31869.163438489995,-27572.83541517154
30092.162415096547,-7919.676551752648,10402.86473564422
135810.43269379972,-434.57584116118034,153581.2959320567
19001.28055283935,-43362.6598900473,-30025.325249355184
35386.12518856726,-29324.49251966898,14377.800530702316
2123.086650052585,-43102.708377282645,-38884.92089075233
8028.582566820946,-1191.491199829942,-3008.249137828676
215737.55422666893,-54442.17782078701,161235.82931375463
167790.21539099546,-28990.1388274188,146640.10435668414
247.61114869138078,-24861.815582227562,-26496.81778439925
151632.03993394077,-29394.017317565576,134169.15207488547
50960.48067842505,-59948.73350799659,1226.9010982470936
101216.72834882553,-26524.618820758344,83881.25807465048
30324.613454600476,-26092.97822951457,-364.9324976440639
36241.803434888556,-140265.06632361157,-114821.68736653788
33554.274975443,-42407.52084359099,-14989.121921775935
54960.26185327917,-17517.689650037675,39404.9816099087
7520.872710472859,-36868.15612968653,-23889.416283890117
1521.5990459985635,-14791.067851443257,-34985.18285304917
18403.404400689044,-7797.161736125233,10525.110648446309
60984.91737704197,-27253.537002564935,35312.27262770889
11273.152721830518,-79008.64512348703,-70510.93496481204
55955.92046659895,-79411.27217596685,-10542.613319209107
175181.51951146047,-12552.19211310789,166847.12814086128
4930.319686089349,-22502.79577461218,-4470.557007713862
55828.95419522681,-7133.857145626899,46535.49184609759
29326.89198785868,-162997.38576044448,-124295.71884751655
101301.58110967583,-119086.23936972936,-1433.9943147783379
9749.05495293219,-31452.60149658288,-8586.612050924079
58984.49381901769,-48952.66211119729,-889.5842264669318
91043.54307988228,-37668.528107543636,50838.25419691483
144671.61936901364,-26979.927410670545,114240.04490384513
57481.81174923111,-1644.7117917590238,60729.64530823536
34375.63063057698,-18196.115363713558,23043.050817008756
48096.74277754707,-33698.18342817395,6009.632609115759
101591.64546839557,-33952.50525292899,68317.52535463596
42269.45460345029,-14010.129634390436,8060.051647498494
1542.9158866952598,-85260.47234854643,-69298.10640383227
133645.27536495865,-5494.510164691754,123027.02279349997
58482.87680055752,-20815.989945544196,38225.52625345829
56429.877193974455,-35221.15776424421,18112.22228984963
12146.599900901198,-35834.123346291555,-12227.247695256208
53776.849683404434,-31378.229129462157,-5976.443860031512
25032.57824479294,-9659.437168843007,15207.037652690844
52667.55678436183,-5095.426919128718,46513.942290256135
5635.653439134802,-30313.124624771688,-29213.835061553713
53624.615923292826,-27436.42627381923,43450.455105829926
372086.1454852203,-5929.976809397212,357282.87408726534
2470.6499447150345,-36637.55141455466,-26448.939697483016
188993.15562811142,-18218.553458633378,174337.13005653888
26120.284122729863,-33056.98380933645,5678.492838748569
102301.67305078765,-54487.78922768371,41141.99297532889
76251.50284671462,-5580.073116669036,63341.74073880799
41852.75529632762,-579.915123619231,52233.53924748237
67056.33929263293,-45301.70631212718,26007.84606380685
105398.45504791698,-28224.99023157719,61724.091349572205
25887.503932435135,-36083.16272634003,-15588.708938537598
19802.961239550325,-54633.48112050325,-30966.693342472314
55069.815858615344,-48707.76866338606,14739.689410695179
82472.89214855367,-97264.44634524574,-21583.86072862162
71834.1684410256,-23031.924608287896,19659.68393456829
79928.27382238877,-20111.97465982805,65048.531019931055
28598.124837094325,-15419.277416233215,975.6405214213519
85141.90531929316,-5006.123653819135,59962.39368424992
6403.548132678573,-25501.555776634552,-47421.26689379739
39316.781417214144,-9730.901390778254,37725.6886284133
288.7652758126927,-76266.22745703005,-74691.2876771677
19621.459547159393,-26253.801783343417,-8888.90604330654
22821.728131459306,-26956.484811980477,9755.486949106446
25223.35175943337,-13151.64492497022,18444.953664693876
59448.82510155721,-1601.6863409750656,74010.13918780131
24596.767135570324,-967.7556462181443,9701.656767682214
29773.229278196424,-16514.820609402177,12912.902429254613
13560.532436598896,-2650.6898960027047,-5257.291208883951
23360.52002753381,-28006.68950439077,-6939.992795411634
12891.254876652441,-63852.149046943494,-53447.052707957824
3800.654412769361,-64345.60635455443,-54278.81556915436
46247.47976592281,-32280.17934328225,14422.939234059548
55163.07375355345,-7118.484924280538,54278.66021207207
48312.18650742091,-59632.53673962362,-4285.948900813763
31133.88075084737,-65171.30323981572,-12488.135715136934
23884.517238994995,-6569.077710216327,14162.472975917424
99510.63609473775,-40116.679757089216,49983.729330984745
36602.90274007968,-10128.007232312031,28935.73166093173
32617.719575762472,-48681.82168253975,-24086.90237817271
1298.8276971007238,-176752.91952307057,-160634.48414160448
20870.39407053988,-914.5805238607053,17123.63315722685
23917.56824494026,-68297.54128437095,-50035.73671817059
25443.27570989996,-29235.916633726894,-8505.798135338113
43395.552743263535,-108785.72585162031,-58205.99887364037
38135.855217643446,-18765.189660401815,17793.19572492678
46812.56791374099,-56395.68213986018,-15999.782427423015
72383.65643934406,-1932.7660207705305,87104.40959480884
83828.52007425824,-12251.638517131021,63015.183150509714
63314.23719156955,-2081.0341092457393,61588.863822653744
155639.93625021027,-111080.99569792407,51082.00206838851
920.0422291350013,-50943.79659272188,-66337.10546775762
10893.995535625647,-57427.45964601419,-41730.859096329295
379.58092657078447,-83401.80803378901,-93573.30386202273
52131.64632038758,-2668.3295906196267,57691.14453810798
114154.10050332385,-14613.155361630656,89914.43502250343
13951.467213888674,-2210.522890705231,18668.634641672048
130888.45831118594,-7101.802914150382,134844.98605998268
3107.995096936032,-7816.243109292237,3906.117243971843
136236.44615000588,-18995.85546509904,119753.75716728787
21664.12396532692,-9382.29145198747,9968.823084042455
5347.023069596843,-3193.4367597093997,-3610.6094534609956
33264.12744497058,-5499.340601818852,42475.13375132277
14837.928153908595,-4779.56507738863,3063.410874843533
16764.749629583097,-108443.00498997729,-102048.91609609415
18357.18935806393,-42725.18412904663,-17714.305420654404
81234.15099827117,-103037.78433552873,-29765.001369122514
38735.356906913024,-17380.655569417544,11854.066362834208
18648.034787672626,-9787.218983465627,-5575.226817490649
47123.238047725616,-48028.2032195541,-5734.063566433664
62965.58623240507,-11847.059161508048,50291.37683193209
15915.5871104023,-10673.833109763862,7672.671277245427
26683.316697955106,-7938.738209645299,28257.64093130464
6498.947976070027,-4166.794345407651,7601.1328673203125
9992.678386106936,-8890.104952687027,-806.1487621118883
57146.68463130851,-13170.024575134948,41994.70329237636
10010.328074182362,-33625.203940473315,-18513.301177139117
37239.224986605004,-1938.2306569099237,48026.695958980774
61729.54997198428,-7090.9270582452455,55901.764908571036
5651.544176023522,-49668.16889269197,-48707.93325877254
41886.94362840734,-4767.126123732986,27191.157493818893
14823.548004624206,-12585.938834026772,-12214.443473524821
164743.1485903963,-59998.71546110227,111407.12984972926
33038.418566340355,-5049.9079905509625,33768.295812184966
81992.93587176796,-2590.8259151711886,85175.74520766339
39950.562499680556,-19880.750506120246,18783.21753003975
2219.1524639933064,-10804.121277833676,5484.378645077139
50140.299178717614,-24862.70979843815,20436.404434431286
151210.02600623664,-48859.36974519386,111903.34863311483
46016.42113769123,-4425.379894041569,41203.612293754224
85515.11073538645,-26074.993246090886,53356.609842502185
107797.32650770167,-21126.775311845788,92595.85426903349
12943.703291825012,-4667.308404340725,12372.756074324223
11915.704709007789,-29344.863232557098,-13859.43093088005
47206.35323547652,-9591.302837137333,38427.83461890117
26468.87161667886,-20073.21329084967,6016.7275086608815
91585.7491084462,-2575.6374573032404,112893.83157984735
115140.81768564279,-18462.485145179748,108520.89899242477
21803.023921175736,-10978.540888641412,18052.751982389447
13516.380730422154,-51843.46983433446,-37209.09752187842
75825.96478962243,-1759.9931323685094,84137.54366322061
16065.806136708288,-16269.864110852166,4975.889789770641
86471.44627595175,-18398.567399685104,68334.92640400701
27559.66503777051,-38730.188315785104,-14206.166530673747
55063.27516026851,-25619.73658694482,28634.36519669681
5020.60086455629,-33007.51924854609,-59691.175742770356
48889.60345326871,-45024.136315200856,5971.475531044273
30052.80689813925,-59459.20500473505,-34291.1589076994
44168.00520333024,-11300.885281969922,48793.81990418916
9196.995746157896,-23167.186047522206,-13776.749593246766
66756.06523742664,-54997.71546718908,-131.28442511206595
99314.71316059388,-136552.09875857178,-37736.187139259084
12214.516334426968,-66087.43601621341,-64334.13053241149
5030.510563140048,-13931.014926023361,-4166.430205758647
1196.1229965786995,-6513.59629945539,-2407.9996594818367
51357.134402479365,-20164.624768199268,40770.90594536277
46709.248666195905,-40602.2081179221,-1801.7773686718483
39559.77066917829,-20351.84032005416,19548.011311405593
13194.83314706444,-19801.86894022472,-20257.25374742663
24789.13325326026,-54647.469258295954,-22843.38818578855
45128.8023769661,-13454.487493694844,36863.02668767248
34335.0857495958,-58939.41966913327,-19646.283709261763
220256.65816906633,-15666.95286184504,204605.89562079072
7334.580630766366,-11935.316462606344,-453.006923952069
59395.87812102318,-18153.534772551386,57285.73443155776
25902.48004051997,-43120.93045641018,-20069.392986310344
27948.266282585788,-4040.316706194392,25294.40141349224
63221.14307095265,-6560.326756866724,45799.55332227183
58953.62876599073,-90751.63537315643,-40480.61622314902
236969.34039321847,-5789.039467529136,232158.4338566224
6870.906206829155,-25160.960441201652,-7250.7187673534245
5496.862502032771,-25976.09028294687,-23042.03602342982
64429.138283677115,-20178.254259435962,41891.718731119916
43183.362523399024,-31047.604116679253,8066.905961676024
16021.329622501307,-7834.192740555537,2839.5701735025395
4137.534367389873,-24133.24249748846,-17045.99357301037
4477.543553195397,-13964.731041842451,-24459.7639404335
112305.92562327946,-32511.762863234493,92603.55852671225
10651.4515929982,-4567.3988286313715,-570.170216927776
19531.64964737904,-25380.379777126887,1370.3047246335664
12851.591504781665,-6146.968355120971,-5995.362824278065
21924.961740521037,-9798.636183154238,18814.726862828982
3597.5680365814915,-7404.258710085167,2912.7554046412997
36600.61610127674,-6057.5294393885215,34385.107381947186
3500.3423188720685,-52411.20480310548,-58855.147702231334
80561.10210796261,-10093.884941720662,72962.69906222272
13309.865384210301,-78569.78757121612,-77090.4840343497
38827.734557429736,-105123.35209356545,-68823.25008709756
106046.14082448708,-25407.171014355412,90933.10081968494
52616.6020205132,-4629.560111406859,55954.06117981377
38066.781628736586,-14078.432392644945,24140.178661495975
19602.8021242073,-47944.89090651862,-38090.15454153974
20248.40506119234,-13737.069370460053,12967.212812474223
55355.457528486804,-2731.147728126047,52818.122177341014
256974.83373536522,-24411.002951668735,209360.67480139225
54211.68634826156,-55953.304597443996,6084.680013982745
40797.77554839906,-47678.2350867567,-7122.787877054559
65587.27620964056,-5775.63493656051,71836.15375291077
31293.646399120444,-33512.26600319425,-13171.324792501853
3101.342174160877,-7473.241798453735,-36138.93775625286
41310.71300719805,-7384.97889335233,36716.57269729757
158060.17136476675,-62161.294912120735,98814.51321946575
9636.958147035177,-8617.223204763963,-15886.981333793305
58559.937923412894,-9165.091672994715,39609.85079175212
11215.567187112898,-19.608129422111073,38748.136494889804
38374.97130132232,-61361.415998661665,-26042.550838877374
5083.724185118044,-47192.4292459375,-34799.115297057295
29925.582892294035,-29611.773357677608,-6192.7887390674105
70562.83292712283,-41620.73946959392,8039.0644689973415
21352.688074272708,-4947.957532098895,14702.148074214758
54668.063643804424,-18392.594814752865,33619.42322619051
79347.13214581751,-12979.819754530281,62368.53000460351
130986.73463521045,-2954.080307826227,126886.2459723203
13370.584385777782,-19973.577241239032,-3960.310139004885
25484.30664572674,-76050.51839117781,-52067.38125798914
8268.26726612014,-1226.5073628299692,-5598.301776183467
244532.74810240275,-10336.50160211577,239058.09441590635
130865.45485792862,-6978.432872492393,104393.304432212
38821.77993995613,-8160.036020908318,10158.16934620581
